global_index	edit_id	verb	original_en	result_zh	time_zh
1428	scene_149_E2B	apply	Starting at 25.5 seconds, apply a restrained warm filmic color grade across the full visible commercial-street scene over 2.5 seconds.	完整可见的商业街场景是否应用了克制的暖色电影调色？	该效果应用是否在 2.5 秒内完成？
1443	scene_161_E2B	render	Starting at 30.5 seconds, render the open grass patch behind the mailbox in a colored-pencil style over 2.5 seconds.	邮箱后方的开阔草地区域是否被呈现为彩色铅笔风格？	该渲染是否在 2.5 秒内完成？
1461	scene_173_E2B	render	Starting at 25.5 seconds, render the full visible landmark scene in a detailed oil-painted nocturne style over three seconds.	整个可见地标场景是否呈现为细致的夜景油画风格？	该渲染是否在 3 秒内完成？
1464	scene_177_E2B	render	Starting at 33.0 seconds, render the final uninterrupted red-truck shot as a 1990s analog sports broadcast over three seconds.	最后一段不间断的红色卡车镜头是否呈现为 1990 年代模拟体育转播风格？	该渲染是否在 3 秒内完成？
1468	scene_180_E1	shift	Starting at 14.5 seconds, shift the lake surface outside the title overlay to a muted teal over three seconds.	标题叠加层以外的湖面是否变为柔和的蓝绿色？	该变化是否在 3 秒内完成？
1473	scene_182_E2B	render	Starting at 30.5 seconds, render the rectangular lawn patch between two palm trunks in a soft watercolor style over 2.5 seconds.	两根棕榈树干之间的矩形草地区域是否呈现为柔和的水彩风格？	该渲染是否在 2.5 秒内完成？
1477	scene_184_E1	shift	Starting at 13.5 seconds, shift the unmarked interior stone-column surfaces to a 10% cooler neutral gray over three seconds.	无标记的室内石柱表面是否变为冷 10% 的中性灰色？	该变化是否在 3 秒内完成？
1479	scene_184_E2B	render	Starting at 28.5 seconds, render the open gray paving patch right of the central tree in a fine pastel-chalk style over 2.5 seconds.	中央树木右侧的开阔灰色铺地区域是否呈现为细腻的粉彩粉笔风格？	该渲染是否在 2.5 秒内完成？
1482	scene_185_E2B	render	Starting at 30.5 seconds, render the open outer grass patch behind the cattle in a restrained ink-wash style over 2.5 seconds.	牛群后方外侧的开阔草地区域是否呈现为克制的水墨风格？	该渲染是否在 2.5 秒内完成？
1485	scene_186_E2B	render	Starting at 30.5 seconds, render one low roadside shrub cluster beyond the right guardrail in a layered paper-cut style over 2.5 seconds.	右侧护栏外的一丛低矮路边灌木是否呈现为分层剪纸风格？	该渲染是否在 2.5 秒内完成？
1497	scene_198_E2B	apply	Starting at 26.5 seconds, apply a fine halftone print texture across the full visible robot-football scene over three seconds.	整个可见的机器人足球场景是否应用细腻的半色调印刷纹理？	该效果应用是否在 3 秒内完成？
1804	synthetic_human_002_E1	change	Starting at 12.5 seconds, change the seated woman's dark red lipstick to soft rose pink over two seconds.	坐着女子的深红色口红是否变为柔和玫瑰粉色？	该变化是否在 2 秒内完成？
1807	synthetic_human_003_E1	change	Starting at 13.0 seconds, change the older woman's silver-gray bob to pale lavender over two seconds.	年长女子的银灰色波波头是否变为淡薰衣草紫色？	该变化是否在 2 秒内完成？
1812	synthetic_human_004_E2B	change	Starting at 26.0 seconds, change the red-haired woman's clearly visible black eyeliner to metallic blue over two seconds.	红发女子清晰可见的黑色眼线是否变为金属蓝色？	该变化是否在 2 秒内完成？
1815	synthetic_human_005_E2B	change	Starting at 26.0 seconds, change the older man's black sweater to dark navy with a fine-knit texture over two seconds.	年长男子的黑色毛衣是否变为带有细针织纹理的深海军蓝色？	该变化是否在 2 秒内完成？
1820	synthetic_human_007_E2A	change	Starting at 30.0 seconds, change the visible light wooden tabletop to a dark walnut finish over two seconds.	可见的浅色木桌面是否变为深胡桃木饰面？	该变化是否在 2 秒内完成？
1828	synthetic_human_010_E1	render	Starting at 13.0 seconds, render only the central older man as a charcoal illustration over two seconds.	是否仅有中央年长男子呈现为炭笔插画？	该渲染是否在 2 秒内完成？
1834	synthetic_human_012_E1	change	Starting at 18.5 seconds, change the potter's short dark hair to platinum blonde over two seconds.	陶艺师的深色短发是否变为铂金色？	该变化是否在 2 秒内完成？
1839	synthetic_human_013_E2B	change	Starting at 27.0 seconds, change the player's pink-lavender hair to deep teal over two seconds.	演奏者的粉紫色头发是否变为深蓝绿色？	该变化是否在 2 秒内完成？
1843	synthetic_human_015_E1	change	Starting at 12.5 seconds, change the woman's black ankle boots to burgundy leather over two seconds.	女子的黑色踝靴是否变为酒红色皮靴？	该变化是否在 2 秒内完成？
1846	synthetic_human_016_E1	change	Starting at 12.5 seconds, change the cook's short black mustache to salt-and-pepper gray over two seconds.	厨师的黑色短胡子是否变为黑白相间的灰色？	该变化是否在 2 秒内完成？
1849	synthetic_human_017_E1	change	Starting at 12.0 seconds, change the seated woman's red lipstick to soft coral over two seconds.	坐着女子的红色口红是否变为柔和珊瑚色？	该变化是否在 2 秒内完成？
1850	synthetic_human_017_E2A	render	Starting at 29.5 seconds, render only the wooden wall and white curtain background as a watercolor painting over two seconds.	是否仅有木墙和白色窗帘背景呈现为水彩画？	该渲染是否在 2 秒内完成？
1852	synthetic_human_018_E1	apply	Starting at 11.0 seconds, apply a muted 1970s color-film palette to the complete photographer scene over two seconds.	整个摄影师场景是否呈现低饱和的 1970 年代彩色胶片色调？	该效果应用是否在 2 秒内完成？
1857	synthetic_human_019_E2B	change	Starting at 26.5 seconds, change the central woman's short blonde hair to copper red over two seconds.	中央女子的金色短发是否变为铜红色？	该变化是否在 2 秒内完成？
1860	synthetic_human_020_E2B	change	Starting at 24.5 seconds, change the woodworker's dark shoulder-length hair to silver gray over two seconds.	木工的深色齐肩发是否变为银灰色？	该变化是否在 2 秒内完成？
1862	synthetic_human_021_E2A	change	Starting at 29.0 seconds, change the seated woman's dark red lipstick to soft berry pink over two seconds.	坐着女子的深红色口红是否变为柔和浆果粉色？	该变化是否在 2 秒内完成？
1866	synthetic_human_022_E2B	change	Starting at 25.5 seconds, change the seated woman's dark blue-gray eye shadow to warm copper over two seconds.	坐着女子的深蓝灰色眼影是否变为暖铜色？	该变化是否在 2 秒内完成？
1870	synthetic_human_024_E1	transform	Starting at 12.0 seconds, transform the complete library scene into warm-grained 1980s 16 mm documentary footage over two seconds.	整个图书馆场景是否转变为带暖色颗粒的 1980 年代 16 毫米纪录片影像？	该转换是否在 2 秒内完成？
1887	synthetic_human_029_E2B	change	Starting at 25.5 seconds, change the chef's plain white jacket to light sage green over two seconds.	厨师的无图案白色夹克是否变为浅鼠尾草绿色？	该变化是否在 2 秒内完成？
1895	synthetic_human_032_E2A	change	Starting at 29.0 seconds, change the woman's white pearl necklace into a plain black velvet choker over two seconds.	女子的白色珍珠项链是否变为无图案黑色天鹅绒颈圈？	该变化是否在 2 秒内完成？
1900	synthetic_human_034_E1	change	Starting at 12.5 seconds, change the white drinking cup into pale blue glazed ceramic over two seconds.	白色饮水杯是否变为浅蓝色釉面陶瓷杯？	该变化是否在 2 秒内完成？
1904	synthetic_human_035_E2A	render	Starting at 29.0 seconds, render only the mirror-reflected man as a softly layered watercolor portrait over two and a half seconds.	是否仅有镜中男子呈现为柔和分层的水彩肖像？	该渲染是否在 2.5 秒内完成？
1913	synthetic_human_038_E2A	change	Starting at 29.0 seconds, change the woman's natural-tan straw hat to pale gray over two seconds.	女子的天然棕色草帽是否变为浅灰色？	该变化是否在 2 秒内完成？
1915	synthetic_human_039_E1	change	Starting at 12.5 seconds, change the man's brown sunglass lenses to smoky green over two seconds.	男子太阳镜的棕色镜片是否变为烟绿色？	该变化是否在 2 秒内完成？
1918	synthetic_human_040_E1	change	Starting at 12.0 seconds, change the repairer's plain gray vest to deep burgundy over two seconds.	修理者的无图案灰色背心是否变为深酒红色？	该变化是否在 2 秒内完成？
1936	synthetic_human_046_E1	change	Starting at 12.5 seconds, change the seated woman's pale pink knit dress to muted teal over two seconds.	坐着女子的浅粉色针织连衣裙是否变为柔和蓝绿色？	该变化是否在 2 秒内完成？
1944	synthetic_human_048_E2B	change	Starting at 25.5 seconds, change the hose operator's short dark hair to platinum blond over two seconds.	水带操作员的深色短发是否变为铂金色？	该变化是否在 2 秒内完成？
1956	synthetic_human_052_E2B	change	Starting at 25.5 seconds, change the pale floor-lamp shade to muted amber over two seconds.	浅色落地灯灯罩是否变为柔和琥珀色？	该变化是否在 2 秒内完成？
1959	synthetic_human_053_E2B	change	Starting at 25.5 seconds, change the seated woman's dark green sweater to mustard yellow over two seconds.	坐着女子的深绿色毛衣是否变为芥末黄色？	该变化是否在 2 秒内完成？
1962	synthetic_human_054_E2B	change	Starting at 25.5 seconds, change the seated woman's teal-green sweater to deep burgundy over two seconds.	坐着女子的蓝绿色毛衣是否变为深酒红色？	该变化是否在 2 秒内完成？
1964	synthetic_human_055_E2A	change	Starting at 29.0 seconds, change the cyclist's white vented helmet to matte red over two seconds.	骑行者的白色通风头盔是否变为哑光红色？	该变化是否在 2 秒内完成？
1974	synthetic_human_058_E2B	change	Starting at 25.5 seconds, change the barista's plain green apron to deep burgundy over two seconds.	咖啡师的无图案绿色围裙是否变为深酒红色？	该变化是否在 2 秒内完成？
1978	synthetic_human_060_E1	change	Starting at 16.0 seconds, change the fully visible white standing fan behind the clerk to matte black over two seconds.	职员身后完整可见的白色落地扇是否变为哑光黑色？	该变化是否在 2 秒内完成？
1980	synthetic_human_060_E2B	render	Starting at 25.5 seconds, render only the office clerk as a colored-pencil illustration with fine crosshatched shading over two and a half seconds.	是否仅有办公室职员呈现为带细密交叉排线明暗的彩色铅笔插画？	该渲染是否在 2.5 秒内完成？
1985	synthetic_human_062_E2A	change	Starting at 31.0 seconds, change the waterfront woman's dark eyeglass frames to translucent amber over two seconds.	滨水区女子的深色眼镜框是否变为半透明琥珀色？	该变化是否在 2 秒内完成？
1987	synthetic_human_063_E1	change	Starting at 15.0 seconds, change the left seated man's brown hair to dark auburn over two seconds.	左侧坐着男子的棕色头发是否变为深赤褐色？	该变化是否在 2 秒内完成？
1991	synthetic_human_064_E2A	change	Starting at 30.0 seconds, change the left seated man's visible facial and hand skin to a natural warm tan over two seconds.	左侧坐着男子可见的面部和手部皮肤是否变为自然暖棕肤色？	该变化是否在 2 秒内完成？
2001	synthetic_human_067_E2B	change	Starting at 25.0 seconds, change the right rooftop woman's brown hair to deep copper over two seconds.	屋顶右侧女子的棕色头发是否变为深铜色？	该变化是否在 2 秒内完成？
2005	synthetic_human_069_E1	change	Starting at 14.5 seconds, change the pale dining-room curtain to muted sage green over two seconds.	餐厅的浅色窗帘是否变为柔和鼠尾草绿色？	该变化是否在 2 秒内完成？
2008	synthetic_human_070_E1	change	Starting at 11.0 seconds, change the seated client's brown shoulder-length hair to dark auburn over two seconds.	坐着顾客的棕色齐肩发是否变为深赤褐色？	该变化是否在 2 秒内完成？
2012	synthetic_human_071_E2A	change	Starting at 31.0 seconds, change the right stationary-bike rider's short brown hair to silver gray over two seconds.	右侧动感单车骑行者的棕色短发是否变为银灰色？	该变化是否在 2 秒内完成？
2017	synthetic_human_073_E1	change	Starting at 13.0 seconds, change the food-court table's plain white surface to matte pale blue over two seconds.	美食广场餐桌的无图案白色表面是否变为哑光浅蓝色？	该变化是否在 2 秒内完成？
2021	synthetic_human_074_E2A	change	Starting at 27.0 seconds, change the fully visible plain red cup before the right student to matte teal over two seconds.	右侧学生面前完整可见的无图案红杯是否变为哑光蓝绿色？	该变化是否在 2 秒内完成？
2031	synthetic_human_077_E2B	change	Starting at 25.5 seconds, change the tall man's dark navy jacket to muted forest green over two seconds.	高个男子的深海军蓝夹克是否变为柔和森林绿色？	该变化是否在 2 秒内完成？
2036	synthetic_human_079_E2A	change	Starting at 30.5 seconds, change the left dancer's dark blue shirt to muted coral over two seconds.	左侧舞者的深蓝色衬衫是否变为柔和珊瑚色？	该变化是否在 2 秒内完成？
2039	synthetic_human_080_E2A	change	Starting at 31.5 seconds, change the therapist's burgundy uniform top to deep teal over two seconds.	治疗师的酒红色制服上衣是否变为深蓝绿色？	该变化是否在 2 秒内完成？
2044	synthetic_human_082_E1	change	Starting at 11.0 seconds, change the front-left participant's gray sleeveless top to muted coral over two seconds.	左前方参与者的灰色无袖上衣是否变为柔和珊瑚色？	该变化是否在 2 秒内完成？
2047	synthetic_human_083_E1	change	Starting at 12.0 seconds, change the foreground player's orange basketball to matte teal over two seconds.	前景球员的橙色篮球是否变为哑光蓝绿色？	该变化是否在 2 秒内完成？
2055	synthetic_human_085_E2B	change	Starting at 23.5 seconds, change the long pale runner across the central table to muted blue over two seconds.	中央桌面上的浅色长桌旗是否变为柔和蓝色？	该变化是否在 2 秒内完成？
2063	synthetic_human_088_E2A	transform	Starting at 29.5 seconds, transform the entire percussion ensemble into a high-contrast colored linocut print over two and a half seconds.	整个打击乐合奏场景是否转变为高对比度彩色版画？	该转换是否在 2.5 秒内完成？
2066	synthetic_human_089_E2A	apply	Starting at 31.0 seconds, apply a restrained cyan-and-orange duotone to the entire exercise-room scene over two seconds.	整个锻炼室场景是否呈现克制的青色与橙色双色调？	该效果应用是否在 2 秒内完成？
2068	synthetic_human_090_E1	change	Starting at 11.5 seconds, change the plain orange bicycle frame to matte navy over two seconds.	无图案橙色自行车车架是否变为哑光海军蓝色？	该变化是否在 2 秒内完成？
2071	synthetic_human_091_E1	change	Starting at 13.5 seconds, change the foreground denim-jacket woman's muted red lipstick to soft berry pink over two seconds.	前景穿牛仔夹克女子的柔和红色口红是否变为柔和浆果粉色？	该变化是否在 2 秒内完成？
2074	synthetic_human_092_E1	change	Starting at 15.0 seconds, change the outdoor weather beyond the shelter to steady light rain over three seconds.	遮蔽处外的天气是否变为持续小雨？	该变化是否在 3 秒内完成？
2078	synthetic_human_093_E2A	change	Starting at 30.0 seconds, change the long wooden bench surface to matte slate blue over two seconds.	长木凳表面是否变为哑光板岩蓝色？	该变化是否在 2 秒内完成？
2091	synthetic_human_097_E2B	change	Starting at 25.0 seconds, change the foreground seated swimmer's beige swim cap to bright teal over two seconds.	前景坐着的游泳者的米色泳帽是否变为亮蓝绿色？	该变化是否在 2 秒内完成？
2099	synthetic_human_100_E2A	change	Starting at 31.0 seconds, change the central model's plain gray top to deep burgundy over two seconds.	中央模特的无图案灰色上衣是否变为深酒红色？	该变化是否在 2 秒内完成？
2101	synthetic_object_001_E1	transform	Starting at 11.5 seconds, transform the full dog-and-frisbee scene into a colored-pencil animation over the next two seconds.	整个狗与飞盘场景是否转变为彩色铅笔动画？	该转换是否在 2 秒内完成？
2104	synthetic_object_002_E1	change	Starting at 8.5 seconds, change the fox's warm russet-brown dorsal coat to silver-gray over the next two seconds.	狐狸背部温暖的赤褐色毛皮是否变为银灰色？	该变化是否在 2 秒内完成？
2112	synthetic_object_004_E2B	convert	Starting at 24.0 seconds, convert the full horse-on-beach video to a restrained 16 mm film look over two seconds.	整个海滩马匹视频是否转变为克制的 16 毫米胶片风格？	该转换是否在 2 秒内完成？
2116	synthetic_object_006_E1	change	Starting at 13.5 seconds, change the chameleon's cyan side band to amber-gold over the next two seconds.	变色龙的青色侧带是否变为琥珀金色？	该变化是否在 2 秒内完成？
2121	synthetic_object_007_E2B	change	Starting at 24.5 seconds, change the owl's dark gray flight-feather markings to warm brown over two seconds.	猫头鹰飞羽上的深灰色斑纹是否变为暖棕色？	该变化是否在 2 秒内完成？
2124	synthetic_object_008_E2B	change	Starting at 20.5 seconds, change the hummingbird's gray-white throat and chest to iridescent violet over two seconds.	蜂鸟灰白色的喉部和胸部是否变为虹彩紫色？	该变化是否在 2 秒内完成？
2125	synthetic_object_009_E1	change	Starting at 9.5 seconds, change the eagle's golden-brown head and neck feathers to pale silver over two seconds.	鹰头部和颈部的金棕色羽毛是否变为浅银色？	该变化是否在 2 秒内完成？
2132	synthetic_object_011_E2A	change	Starting at 35.0 seconds, change the dry grass immediately around the giraffe to fresh green over two seconds.	长颈鹿紧邻周围的干草是否变为鲜绿色？	该变化是否在 2 秒内完成？
2137	synthetic_object_013_E1	change	Starting at 16.5 seconds, change the kangaroo's medium-brown body fur to sandy beige over two seconds.	袋鼠的中棕色体毛是否变为沙米色？	该变化是否在 2 秒内完成？
2138	synthetic_object_013_E2A	render	Starting at 35.0 seconds, render only the kangaroo as a bronze sculpture over the next two seconds.	是否仅有袋鼠呈现为青铜雕塑？	该渲染是否在 2 秒内完成？
2142	synthetic_object_014_E2B	change	Starting at 20.5 seconds, change the dry bark beneath the red panda to a freshly wet darker state over two seconds.	小熊猫下方的干燥树皮是否变为刚被浸湿的深色状态？	该变化是否在 2 秒内完成？
2144	synthetic_object_015_E2A	change	Starting at 36.5 seconds, change the pale rounded object held near the otter's mouth to deep coral red over two seconds.	水獭嘴边拿着的浅色圆润物体是否变为深珊瑚红色？	该变化是否在 2 秒内完成？
2149	synthetic_object_017_E1	change	Starting at 17.0 seconds, change the goat's dry gray-brown coat to a visibly wet flattened state over two seconds.	山羊干燥的灰棕色毛皮是否变为明显湿润贴伏的状态？	该变化是否在 2 秒内完成？
2154	synthetic_object_018_E2B	change	Starting at 21.0 seconds, change both of the rabbit's pale pink inner ears to pale blue over two seconds.	兔子两只浅粉色内耳是否都变为浅蓝色？	该变化是否在 2 秒内完成？
2157	synthetic_object_019_E2B	change	Starting at 31.5 seconds, change the curled hedgehog's brown spines to warm gray over two seconds.	卷曲刺猬的棕色刺毛是否变为暖灰色？	该变化是否在 2 秒内完成？
2158	synthetic_object_020_E1	change	Starting at 15.0 seconds, change the green-blue centers of the peacock's tail eyespots to copper-red over two seconds.	孔雀尾羽眼斑的蓝绿色中心是否变为铜红色？	该变化是否在 2 秒内完成？
2164	synthetic_object_022_E1	change	Starting at 10.5 seconds, change the off-road vehicle's blue body panels to deep forest green over two seconds.	越野车的蓝色车身面板是否变为深森林绿色？	该变化是否在 2 秒内完成？
2170	synthetic_object_024_E1	change	Starting at 12.5 seconds, change the motorcycle's glossy black fuel tank to metallic burgundy over the next two seconds.	摩托车亮黑色油箱是否变为金属酒红色？	该变化是否在 2 秒内完成？
2177	synthetic_object_026_E2A	transform	Starting at 34 seconds, transform the entire freight-train countryside scene into a warm Miyazaki-inspired hand-painted animation over two seconds.	整个乡村货运列车场景是否转变为温暖的宫崎骏风格手绘动画？	该转换是否在 2 秒内完成？
2181	synthetic_object_027_E2B	change	Starting at 24.5 seconds, change the passenger train's blue-gray side stripe to deep green over the next two seconds.	客运列车的蓝灰色侧条纹是否变为深绿色？	该变化是否在 2 秒内完成？
2183	synthetic_object_028_E2A	change	Starting at 29.5 seconds, change the visible passenger doors from closed to fully open over the next two seconds.	可见的乘客车门是否从关闭状态变为完全打开？	该变化是否在 2 秒内完成？
2187	synthetic_object_029_E2B	change	Starting at 25.5 seconds, change the weather across the residential street to steady rain under an overcast sky over two seconds.	住宅街道的天气是否变为阴天下的持续降雨？	该变化是否在 2 秒内完成？
2190	synthetic_object_030_E2B	render	Starting at 24 seconds, render only the yellow taxi's roof sign as frosted translucent glass over two seconds.	是否仅有黄色出租车的车顶标志呈现为磨砂半透明玻璃？	该渲染是否在 2 秒内完成？
2197	synthetic_object_033_E1	change	Starting at 9.5 seconds, change the street sweeper's bright blue body panels to vivid orange over the next two seconds.	道路清扫车的亮蓝色车身面板是否变为鲜艳橙色？	该变化是否在 2 秒内完成？
2202	synthetic_object_034_E2B	change	Starting at 25.5 seconds, change the concrete mixer's large white drum to safety yellow over the next two seconds.	混凝土搅拌车的大型白色搅拌筒是否变为安全黄色？	该变化是否在 2 秒内完成？
2204	synthetic_object_035_E2A	change	Starting at 29.5 seconds, change the raised dump bed from weathered beige to dark industrial green over two seconds.	抬起的自卸车厢是否从风化米色变为深工业绿色？	该变化是否在 2 秒内完成？
2205	synthetic_object_035_E2B	transform	Starting at 28 seconds, transform the full dump-truck scene into a detailed charcoal-and-chalk drawing over two seconds.	整个自卸卡车场景是否转变为细致的炭笔与粉笔画？	该转换是否在 2 秒内完成？
2208	synthetic_object_036_E2B	change	Starting at 21.5 seconds, change the weather across the residential street to bright sunshine under a clear sky over two seconds.	住宅街道的天气是否变为晴空下的明亮阳光？	该变化是否在 2 秒内完成？
2210	synthetic_object_037_E2A	transform	Starting at 35 seconds, transform the full lakeside motorhome scene into a muted 1970s color-film look over two seconds.	整个湖畔房车场景是否转变为低饱和的 1970 年代彩色胶片风格？	该转换是否在 2 秒内完成？
2211	synthetic_object_037_E2B	change	Starting at 25.5 seconds, change the motorhome's cream side panels to pale sage green over the next two seconds.	房车的奶油色侧面板是否变为浅鼠尾草绿色？	该变化是否在 2 秒内完成？
2213	synthetic_object_038_E2A	change	Starting at 31 seconds, change the visible white parking-bay lines to bright yellow over the next two seconds.	可见的白色停车位线是否变为亮黄色？	该变化是否在 2 秒内完成？
2216	synthetic_object_039_E2A	change	Starting at 31.5 seconds, change the roadside grassland from fresh green to dry golden yellow over two seconds.	路边草地是否从鲜绿色变为干燥金黄色？	该变化是否在 2 秒内完成？
2219	synthetic_object_040_E2A	change	Starting at 34 seconds, change the unmarked road surface around the trolleybus from dark asphalt to pale concrete over two seconds.	无轨电车周围无标线的路面是否从深色沥青变为浅色混凝土？	该变化是否在 2 秒内完成？
2235	synthetic_object_045_E2B	transform	Starting at 25.5 seconds, transform the full catamaran scene into a muted 1970s color-film look over two seconds.	整个双体船场景是否转变为低饱和的 1970 年代彩色胶片风格？	该转换是否在 2 秒内完成？
2254	synthetic_object_052_E1	change	Starting at 13 seconds, change the yacht's black side-window band to deep navy blue over the next two seconds.	游艇黑色侧窗带是否变为深海军蓝色？	该变化是否在 2 秒内完成？
2258	synthetic_object_053_E2A	change	Starting at 31 seconds, change the deployed fishing net's pale-gray mesh to bright orange over the next two seconds.	展开渔网的浅灰色网眼是否变为亮橙色？	该变化是否在 2 秒内完成？
2262	synthetic_object_054_E2B	change	Starting at 25.5 seconds, change the suspended buoy from saturated red to bright safety yellow over two seconds.	悬挂浮标是否从饱和红色变为明亮安全黄色？	该变化是否在 2 秒内完成？
2264	synthetic_object_055_E2A	change	Starting at 32 seconds, change the cargo ship's white-and-green exterior to a unified deep navy blue over two seconds.	货船白绿相间的外观是否统一变为深海军蓝色？	该变化是否在 2 秒内完成？
2274	synthetic_object_058_E2B	change	Starting at 24 seconds, change the conical buoy from saturated red to vivid safety orange over the next two seconds.	锥形浮标是否从饱和红色变为鲜艳安全橙色？	该变化是否在 2 秒内完成？
2300	synthetic_object_067_E2A	change	Starting at 31 seconds, change the suspended dark-brown beam to bright safety yellow over the next two seconds.	悬挂的深棕色横梁是否变为明亮安全黄色？	该变化是否在 2 秒内完成？
2304	synthetic_object_068_E2B	change	Starting at 25.5 seconds, change the combine's pale upper grain tank to bright red over the next two seconds.	联合收割机上部浅色粮箱是否变为亮红色？	该变化是否在 2 秒内完成？
2310	synthetic_object_070_E2B	render	Starting at 20.5 seconds, render only the red horizontal sealing head with a hammered copper texture over two seconds.	是否仅有红色水平封箱头呈现为锤纹铜质感？	该渲染是否在 2 秒内完成？
2311	synthetic_object_071_E1	transform	Starting at 19.5 seconds, transform the full bottle-filling scene into a cool cyan monochrome grade over two seconds.	整个瓶装灌装场景是否转变为冷青色单色调？	该转换是否在 2 秒内完成？
2312	synthetic_object_071_E2A	change	Starting at 30.5 seconds, change the liquid inside the clear bottle from pale yellow to translucent violet over two seconds.	透明瓶中的液体是否从浅黄色变为半透明紫色？	该变化是否在 2 秒内完成？
2317	synthetic_object_073_E1	render	Starting at 13 seconds, render only the bread machine's silver upper housing with a warm hammered-copper texture over two seconds.	是否仅有面包机的银色上部外壳呈现为温暖的锤纹铜质感？	该渲染是否在 2 秒内完成？
2325	synthetic_object_075_E2B	change	Starting at 25.5 seconds, change the sloped transfer chute's inner surface from silver to glossy cobalt blue over two seconds.	倾斜转运槽的内表面是否从银色变为亮面钴蓝色？	该变化是否在 2 秒内完成？
2326	synthetic_object_076_E1	change	Starting at 14 seconds, change the smaller upper carton from brown cardboard to bright blue over the next two seconds.	较小的上层纸箱是否从棕色纸板变为亮蓝色？	该变化是否在 2 秒内完成？
2336	synthetic_object_079_E2A	change	Starting at 31 seconds, change the incoming dark-blue suitcase to bright yellow over the next two seconds.	进入的深蓝色行李箱是否变为亮黄色？	该变化是否在 2 秒内完成？
2339	synthetic_object_080_E2A	change	Starting at 31 seconds, change the long yellow milking hose to bright blue over the next two seconds.	长黄色挤奶软管是否变为亮蓝色？	该变化是否在 2 秒内完成？
2353	synthetic_object_085_E1	change	Starting at 15.5 seconds, change the wind-up toy car's dark-green body shell to glossy cherry red over two seconds.	发条玩具车的深绿色车身外壳是否变为亮面樱桃红色？	该变化是否在 2 秒内完成？
2356	synthetic_object_086_E1	change	Starting at 14.5 seconds, change the displayed camera's black pebbled body covering to smooth warm ivory over two seconds.	展示相机的黑色颗粒纹机身包覆层是否变为光滑的暖象牙色？	该变化是否在 2 秒内完成？
2359	synthetic_object_087_E1	render	Starting at 11 seconds, render only the tabletop surrounding the white bowl as a dark indigo watercolor wash over two seconds.	是否仅有白碗周围的桌面呈现为深靛蓝色水彩晕染？	该渲染是否在 2 秒内完成？
2362	synthetic_object_088_E1	change	Starting at 17 seconds, change the pale display surface beneath the athletic shoe to dark navy felt over two seconds.	运动鞋下方的浅色展示面是否变为深海军蓝色毛毡？	该变化是否在 2 秒内完成？
2363	synthetic_object_088_E2A	convert	Starting at 34.5 seconds, convert the full athletic-shoe display into cool black and white with crisp tonal contrast over two seconds.	整个运动鞋展示是否转变为具有清晰明暗对比的冷调黑白画面？	该转换是否在 2 秒内完成？
2368	synthetic_object_090_E1	change	Starting at 14 seconds, change the globe's dark brown circular support frame to brushed silver over two seconds.	地球仪的深棕色圆形支撑框是否变为拉丝银色？	该变化是否在 2 秒内完成？
2369	synthetic_object_090_E2A	render	Starting at 34.5 seconds, render only the globe sphere as an embossed antique-bronze relief object over the next two seconds.	是否仅有地球仪球体呈现为浮雕古铜物体？	该渲染是否在 2 秒内完成？
2371	synthetic_object_091_E1	change	Starting at 10.5 seconds, change the pale support surface beneath the fountain pen to dark forest-green felt over two seconds.	钢笔下方的浅色支撑面是否变为深森林绿色毛毡？	该变化是否在 2 秒内完成？
2374	synthetic_object_092_E1	transform	Starting at 15 seconds, transform the full open-padlock scene into a detailed ink-and-watercolor illustration over two seconds.	整个打开挂锁场景是否转变为细致的水墨水彩插画？	该转换是否在 2 秒内完成？
2378	synthetic_object_093_E2A	change	Starting at 32.5 seconds, change the stapler's long silver upper handle to glossy signal red over the next two seconds.	订书机的银色长上柄是否变为亮面信号红色？	该变化是否在 2 秒内完成？
2381	synthetic_object_094_E2A	render	Starting at 30.5 seconds, render the tape-measure housing and extended yellow tape as clean colored-pencil artwork over the next two seconds.	卷尺外壳和伸出的黄色卷尺是否呈现为简洁的彩色铅笔画？	该渲染是否在 2 秒内完成？
2386	synthetic_object_096_E1	change	Starting at 10 seconds, change the vase's blue glazed body to deep emerald green over the next two seconds.	花瓶的蓝色釉面瓶身是否变为深祖母绿色？	该变化是否在 2 秒内完成？
2394	synthetic_object_098_E2B	change	Starting at 28 seconds, change every exposed brown scale tip on the pine cone to frosted white over two seconds.	松果所有露出的棕色鳞片尖端是否变为覆霜白色？	该变化是否在 2 秒内完成？
2403	synthetic_process_001_E2B	render	Starting at 27.0 seconds, render only the blue sky behind the mountain as a muted watercolor wash over two seconds.	是否仅有山后蓝天呈现为低饱和水彩晕染？	该渲染是否在 2 秒内完成？
2417	synthetic_process_006_E2A	change	Starting at 26.5 seconds, change the connected river water from muted blue-gray to clear pale turquoise over two seconds.	相连河水是否从柔和蓝灰色变为清澈浅青绿色？	该变化是否在 2 秒内完成？
2421	synthetic_process_007_E2B	transform	Starting at 26.5 seconds, transform the entire rainbow landscape into a soft gouache painting over the next two seconds.	整个彩虹景观是否转变为柔和的水粉画？	该转换是否在 2 秒内完成？
2433	synthetic_process_011_E2B	change	Starting at 29.0 seconds, change the main geyser water jet from white to translucent pale turquoise over two seconds.	间歇泉主水柱是否由白色变为半透明的浅青绿色？	该变化是否在 2 秒内完成？
